year,month,gender,age,ICD10,death
2013,3,M,83,82,0
2013,3,M,83,93,0
2013,3,M,83,97,0
2013,3,M,83,112,0
2013,3,M,83,124,0
2013,3,M,84,4,0
2013,3,M,84,19,0
2013,3,M,84,51,0
2013,3,M,84,52,4
2013,3,M,84,76,5
2013,3,M,84,82,3
2013,3,M,84,93,2
2013,3,M,84,97,2
2013,3,M,84,112,5
2013,3,M,84,124,1
2013,3,M,85,4,4
2013,3,M,85,19,3
2013,3,M,85,51,12
2013,3,M,85,52,9
2013,3,M,85,76,5
2013,3,M,85,82,12
2013,3,M,85,93,7
2013,3,M,85,97,2
2013,3,M,85,112,6
2013,3,M,85,124,9
2013,4,F,65,4,0
2013,4,F,65,19,0
2013,4,F,65,51,0
2013,4,F,65,52,0
2013,4,F,65,76,0
2013,4,F,65,82,0
2013,4,F,65,93,0
2013,4,F,65,97,0
2013,4,F,65,112,0
2013,4,F,65,124,0
2013,4,F,66,4,0
2013,4,F,66,19,0
2013,4,F,66,51,0
2013,4,F,66,52,0
2013,4,F,66,76,0
2013,4,F,66,82,0
2013,4,F,66,93,7
2013,4,F,66,97,7
2013,4,F,66,112,24
2013,4,F,66,124,13
2013,4,F,67,4,5
2013,4,F,67,19,11
2013,4,F,67,51,5
2013,4,F,67,52,0
2013,4,F,67,76,0
2013,4,F,67,82,0
2013,4,F,67,93,0
2013,4,F,67,97,0
2013,4,F,67,112,1
2013,4,F,67,124,0
2013,4,F,68,4,0
2013,4,F,68,19,0
2013,4,F,68,51,0
2013,4,F,68,52,0
2013,4,F,68,76,0
2013,4,F,68,82,0
2013,4,F,68,93,0
2013,4,F,68,97,0
2013,4,F,68,112,0
2013,4,F,68,124,0
2013,4,F,69,4,0
2013,4,F,69,19,0
2013,4,F,69,51,0
2013,4,F,69,52,0
2013,4,F,69,76,0
2013,4,F,69,82,0
2013,4,F,69,93,0
2013,4,F,69,97,0
2013,4,F,69,112,0
2013,4,F,69,124,0
2013,4,F,70,4,0
2013,4,F,70,19,0
2013,4,F,70,51,0
2013,4,F,70,52,0
2013,4,F,70,76,0
2013,4,F,70,82,0
2013,4,F,70,93,28
2013,4,F,70,97,34
2013,4,F,70,112,38
2013,4,F,70,124,41
2013,4,F,71,4,36
2013,4,F,71,19,48
2013,4,F,71,51,0
2013,4,F,71,52,0
2013,4,F,71,76,0
2013,4,F,71,82,0
2013,4,F,71,93,0
2013,4,F,71,97,0
2013,4,F,71,112,0
2013,4,F,71,124,1
2013,4,F,72,4,0
2013,4,F,72,19,0
2013,4,F,72,51,0
2013,4,F,72,52,0
2013,4,F,72,76,0
2013,4,F,72,82,0
2013,4,F,72,93,0
2013,4,F,72,97,0
2013,4,F,72,112,0
2013,4,F,72,124,0
2013,4,F,73,4,0
2013,4,F,73,19,0
2013,4,F,73,51,0
2013,4,F,73,52,0
2013,4,F,73,76,0
2013,4,F,73,82,0
2013,4,F,73,93,0
2013,4,F,73,97,0
2013,4,F,73,112,4
2013,4,F,73,124,1
2013,4,F,74,4,4
2013,4,F,74,19,6
2013,4,F,74,51,2
2013,4,F,74,52,0
2013,4,F,74,76,0
2013,4,F,74,82,0
2013,4,F,74,93,1
2013,4,F,74,97,1
2013,4,F,74,112,0
2013,4,F,74,124,1
2013,4,F,75,4,0
2013,4,F,75,19,1
2013,4,F,75,51,1
2013,4,F,75,52,0
2013,4,F,75,76,0
2013,4,F,75,82,0
2013,4,F,75,93,0
2013,4,F,75,97,0
2013,4,F,75,112,0
2013,4,F,75,124,0
2013,4,F,76,4,0
2013,4,F,76,19,4
2013,4,F,76,51,9
2013,4,F,76,52,10
2013,4,F,76,76,6
2013,4,F,76,82,42
2013,4,F,76,93,7
2013,4,F,76,97,2
2013,4,F,76,112,6
2013,4,F,76,124,0
2013,4,F,77,4,570
2013,4,F,77,19,614
2013,4,F,77,51,660
2013,4,F,77,52,754
2013,4,F,77,76,704
2013,4,F,77,82,690
2013,4,F,77,93,605
2013,4,F,77,97,18
2013,4,F,77,112,16
2013,4,F,77,124,11
2013,4,F,78,4,19
2013,4,F,78,19,16
2013,4,F,78,51,26
2013,4,F,78,52,19
2013,4,F,78,76,7
2013,4,F,78,82,4
2013,4,F,78,93,3
2013,4,F,78,97,9
2013,4,F,78,112,10
2013,4,F,78,124,3
2013,4,F,79,4,3
2013,4,F,79,19,815
2013,4,F,79,51,60
2013,4,F,79,52,54
2013,4,F,79,76,62
2013,4,F,79,82,61
2013,4,F,79,93,92
2013,4,F,79,97,542
2013,4,F,79,112,88
2013,4,F,79,124,92
2013,4,F,80,4,1
2013,4,F,80,19,2
2013,4,F,80,51,7
2013,4,F,80,52,7
2013,4,F,80,76,36
2013,4,F,80,82,3
2013,4,F,80,93,2
2013,4,F,80,97,0
2013,4,F,80,112,0
2013,4,F,80,124,5
2013,4,F,81,4,0
2013,4,F,81,19,0
2013,4,F,81,51,0
2013,4,F,81,52,0
2013,4,F,81,76,0
2013,4,F,81,82,0
2013,4,F,81,93,21
2013,4,F,81,97,1
2013,4,F,81,112,19
2013,4,F,81,124,18
2013,4,F,82,4,452
2013,4,F,82,19,39
2013,4,F,82,51,74
2013,4,F,82,52,70
2013,4,F,82,76,4
2013,4,F,82,82,5
2013,4,F,82,93,32
2013,4,F,82,97,57
2013,4,F,82,112,1102
2013,4,F,82,124,8
2013,4,F,83,4,35
2013,4,F,83,19,311
2013,4,F,83,51,377
2013,4,F,83,52,482
2013,4,F,83,76,557
2013,4,F,83,82,646
2013,4,F,83,93,9602
2013,4,F,83,97,706
2013,4,F,83,112,731
2013,4,F,83,124,724
2013,4,F,84,4,4
2013,4,F,84,19,2
2013,4,F,84,51,2
2013,4,F,84,52,2
2013,4,F,84,76,4
2013,4,F,84,82,1
2013,4,F,84,93,3
2013,4,F,84,97,4
2013,4,F,84,112,25
2013,4,F,84,124,20
2013,4,F,85,4,21
2013,4,F,85,19,21
2013,4,F,85,51,51
2013,4,F,85,52,44
2013,4,F,85,76,47
2013,4,F,85,82,54
2013,4,F,85,93,0
2013,4,F,85,97,0
2013,4,F,85,112,0
2013,4,F,85,124,0
2013,4,M,65,4,1
2013,4,M,65,19,0
2013,4,M,65,51,211
2013,4,M,65,52,2171
2013,4,M,65,76,117
2013,4,M,65,82,156
2013,4,M,65,93,182
2013,4,M,65,97,249
2013,4,M,65,112,119
2013,4,M,65,124,129
2013,4,M,66,4,209
2013,4,M,66,19,0
2013,4,M,66,51,0
2013,4,M,66,52,0
2013,4,M,66,76,0
2013,4,M,66,82,0
2013,4,M,66,93,1
2013,4,M,66,97,0
2013,4,M,66,112,1
2013,4,M,66,124,6
2013,4,M,67,4,5
2013,4,M,67,19,16
2013,4,M,67,51,405
2013,4,M,67,52,4
2013,4,M,67,76,12
2013,4,M,67,82,14
2013,4,M,67,93,19
2013,4,M,67,97,24
2013,4,M,67,112,15
2013,4,M,67,124,23
2013,4,M,68,4,39
2013,4,M,68,19,35
2013,4,M,68,51,43
2013,4,M,68,52,36
2013,4,M,68,76,42
2013,4,M,68,82,37
2013,4,M,68,93,2
2013,4,M,68,97,1
2013,4,M,68,112,2
2013,4,M,68,124,5
2013,4,M,69,4,2
2013,4,M,69,19,4
2013,4,M,69,51,0
2013,4,M,69,52,0
2013,4,M,69,76,0
2013,4,M,69,82,0
2013,4,M,69,93,0
2013,4,M,69,97,0
2013,4,M,69,112,0
2013,4,M,69,124,1
2013,4,M,70,4,1
2013,4,M,70,19,4
2013,4,M,70,51,4
2013,4,M,70,52,0
2013,4,M,70,76,1
2013,4,M,70,82,2
2013,4,M,70,93,0
2013,4,M,70,97,1
2013,4,M,70,112,1
2013,4,M,70,124,1
2013,4,M,71,4,23
2013,4,M,71,19,11
2013,4,M,71,51,55
2013,4,M,71,52,48
2013,4,M,71,76,39
2013,4,M,71,82,38
2013,4,M,71,93,17
2013,4,M,71,97,12
2013,4,M,71,112,1
2013,4,M,71,124,2
2013,4,M,72,4,5
2013,4,M,72,19,0
2013,4,M,72,51,1
2013,4,M,72,52,3
2013,4,M,72,76,5
2013,4,M,72,82,2
2013,4,M,72,93,32
2013,4,M,72,97,35
2013,4,M,72,112,57
2013,4,M,72,124,57
2013,4,M,73,4,43
2013,4,M,73,19,64
2013,4,M,73,51,0
2013,4,M,73,52,0
2013,4,M,73,76,0
2013,4,M,73,82,3
2013,4,M,73,93,0
2013,4,M,73,97,1
2013,4,M,73,112,1
2013,4,M,73,124,0
2013,4,M,74,4,0
2013,4,M,74,19,0
2013,4,M,74,51,0
2013,4,M,74,52,0
2013,4,M,74,76,0
2013,4,M,74,82,1
2013,4,M,74,93,0
2013,4,M,74,97,0
2013,4,M,74,112,2
2013,4,M,74,124,0
2013,4,M,75,4,0
2013,4,M,75,19,0
2013,4,M,75,51,0
2013,4,M,75,52,0
2013,4,M,75,76,0
2013,4,M,75,82,0
2013,4,M,75,93,0
2013,4,M,75,97,0
2013,4,M,75,112,0
2013,4,M,75,124,0
2013,4,M,76,4,0
2013,4,M,76,19,0
2013,4,M,76,51,0
2013,4,M,76,52,0
2013,4,M,76,76,0
2013,4,M,76,82,0
2013,4,M,76,93,0
2013,4,M,76,97,0
2013,4,M,76,112,0
2013,4,M,76,124,0
2013,4,M,77,4,0
2013,4,M,77,19,2
2013,4,M,77,51,3
2013,4,M,77,52,3
2013,4,M,77,76,1
2013,4,M,77,82,3
2013,4,M,77,93,3
2013,4,M,77,97,0
2013,4,M,77,112,1
2013,4,M,77,124,0
2013,4,M,78,4,1
2013,4,M,78,19,26
2013,4,M,78,51,40
2013,4,M,78,52,38
2013,4,M,78,76,28
2013,4,M,78,82,13
2013,4,M,78,93,18
2013,4,M,78,97,12
2013,4,M,78,112,30
2013,4,M,78,124,313
2013,4,M,79,4,191
2013,4,M,79,19,3583
2013,4,M,79,51,194
2013,4,M,79,52,163
2013,4,M,79,76,176
2013,4,M,79,82,206
2013,4,M,79,93,365
2013,4,M,79,97,959
2013,4,M,79,112,23
2013,4,M,79,124,35
2013,4,M,80,4,58
2013,4,M,80,19,47
2013,4,M,80,51,81
2013,4,M,80,52,72
2013,4,M,80,76,9
2013,4,M,80,82,15
2013,4,M,80,93,4
2013,4,M,80,97,2
2013,4,M,80,112,9
2013,4,M,80,124,91
2013,4,M,81,4,26
2013,4,M,81,19,4
2013,4,M,81,51,1
2013,4,M,81,52,2
2013,4,M,81,76,0
2013,4,M,81,82,2
2013,4,M,81,93,1
2013,4,M,81,97,7
2013,4,M,81,112,4
2013,4,M,81,124,5
2013,4,M,82,4,0
2013,4,M,82,19,0
2013,4,M,82,51,0
2013,4,M,82,52,0
2013,4,M,82,76,0
2013,4,M,82,82,0
2013,4,M,82,93,0
2013,4,M,82,97,0
2013,4,M,82,112,4
2013,4,M,82,124,2
2013,4,M,83,4,1
2013,4,M,83,19,2
2013,4,M,83,51,0
2013,4,M,83,52,4
2013,4,M,83,76,0
2013,4,M,83,82,1
2013,4,M,83,93,0
2013,4,M,83,97,0
2013,4,M,83,112,0
2013,4,M,83,124,0
2013,4,M,84,4,0
2013,4,M,84,19,0
2013,4,M,84,51,0
2013,4,M,84,52,1
2013,4,M,84,76,1
2013,4,M,84,82,3
2013,4,M,84,93,2
2013,4,M,84,97,7
2013,4,M,84,112,5
2013,4,M,84,124,0
2013,4,M,85,4,1
2013,4,M,85,19,6
2013,4,M,85,51,8
2013,4,M,85,52,7
2013,4,M,85,76,20
2013,4,M,85,82,9
2013,4,M,85,93,1
2013,4,M,85,97,4
2013,4,M,85,112,9
2013,4,M,85,124,12
2013,5,F,65,4,0
2013,5,F,65,19,0
2013,5,F,65,51,0
2013,5,F,65,52,0
2013,5,F,65,76,0
2013,5,F,65,82,0
2013,5,F,65,93,0
2013,5,F,65,97,0
2013,5,F,65,112,0
2013,5,F,65,124,0
2013,5,F,66,4,0
2013,5,F,66,19,0
2013,5,F,66,51,0
2013,5,F,66,52,0
2013,5,F,66,76,0
2013,5,F,66,82,0
2013,5,F,66,93,6
2013,5,F,66,97,6
2013,5,F,66,112,14
2013,5,F,66,124,19
2013,5,F,67,4,3
2013,5,F,67,19,13
2013,5,F,67,51,5
2013,5,F,67,52,0
2013,5,F,67,76,0
2013,5,F,67,82,0
2013,5,F,67,93,0
2013,5,F,67,97,0
2013,5,F,67,112,0
2013,5,F,67,124,1
2013,5,F,68,4,0
2013,5,F,68,19,0
2013,5,F,68,51,0
2013,5,F,68,52,0
2013,5,F,68,76,0
2013,5,F,68,82,0
2013,5,F,68,93,0
2013,5,F,68,97,0
2013,5,F,68,112,0
2013,5,F,68,124,0
2013,5,F,69,4,0
2013,5,F,69,19,0
2013,5,F,69,51,0
2013,5,F,69,52,0
2013,5,F,69,76,0
2013,5,F,69,82,0
2013,5,F,69,93,0
2013,5,F,69,97,0
2013,5,F,69,112,0
2013,5,F,69,124,0
2013,5,F,70,4,0
2013,5,F,70,19,0
2013,5,F,70,51,0
2013,5,F,70,52,0
2013,5,F,70,76,0
2013,5,F,70,82,0
2013,5,F,70,93,27
2013,5,F,70,97,41
2013,5,F,70,112,45
2013,5,F,70,124,35
2013,5,F,71,4,33
2013,5,F,71,19,44
2013,5,F,71,51,0
2013,5,F,71,52,0
2013,5,F,71,76,0
2013,5,F,71,82,0
2013,5,F,71,93,0
2013,5,F,71,97,0
2013,5,F,71,112,0
2013,5,F,71,124,0
2013,5,F,72,4,0
2013,5,F,72,19,0
2013,5,F,72,51,0
2013,5,F,72,52,0
2013,5,F,72,76,0
2013,5,F,72,82,0
2013,5,F,72,93,0
2013,5,F,72,97,0
2013,5,F,72,112,0
2013,5,F,72,124,0
2013,5,F,73,4,0
2013,5,F,73,19,0
2013,5,F,73,51,0
2013,5,F,73,52,0
2013,5,F,73,76,0
2013,5,F,73,82,0
2013,5,F,73,93,0
2013,5,F,73,97,0
2013,5,F,73,112,3
2013,5,F,73,124,2
2013,5,F,74,4,2
2013,5,F,74,19,3
2013,5,F,74,51,2
2013,5,F,74,52,1
2013,5,F,74,76,1
2013,5,F,74,82,0
2013,5,F,74,93,0
2013,5,F,74,97,1
2013,5,F,74,112,0
2013,5,F,74,124,0
2013,5,F,75,4,3
2013,5,F,75,19,0
2013,5,F,75,51,0
2013,5,F,75,52,0
2013,5,F,75,76,0
2013,5,F,75,82,0
2013,5,F,75,93,0
2013,5,F,75,97,0
2013,5,F,75,112,0
2013,5,F,75,124,0
2013,5,F,76,4,0
2013,5,F,76,19,4
2013,5,F,76,51,4
2013,5,F,76,52,7
2013,5,F,76,76,8
2013,5,F,76,82,42
2013,5,F,76,93,5
2013,5,F,76,97,4
2013,5,F,76,112,7
2013,5,F,76,124,4
2013,5,F,77,4,588
2013,5,F,77,19,679
2013,5,F,77,51,715
2013,5,F,77,52,808
2013,5,F,77,76,694
2013,5,F,77,82,722
2013,5,F,77,93,647
2013,5,F,77,97,13
2013,5,F,77,112,14
2013,5,F,77,124,6
2013,5,F,78,4,16
2013,5,F,78,19,13
2013,5,F,78,51,23
2013,5,F,78,52,33
2013,5,F,78,76,5
2013,5,F,78,82,0
2013,5,F,78,93,1
2013,5,F,78,97,5
2013,5,F,78,112,10
2013,5,F,78,124,4
2013,5,F,79,4,4
2013,5,F,79,19,838
2013,5,F,79,51,60
2013,5,F,79,52,54
2013,5,F,79,76,59
2013,5,F,79,82,71
2013,5,F,79,93,77
2013,5,F,79,97,536
2013,5,F,79,112,80
2013,5,F,79,124,81
2013,5,F,80,4,2
2013,5,F,80,19,3
2013,5,F,80,51,8
2013,5,F,80,52,6
2013,5,F,80,76,30
2013,5,F,80,82,0
2013,5,F,80,93,1
2013,5,F,80,97,2
2013,5,F,80,112,0
2013,5,F,80,124,0
2013,5,F,81,4,1
2013,5,F,81,19,1
2013,5,F,81,51,0
2013,5,F,81,52,0
2013,5,F,81,76,1
2013,5,F,81,82,0
2013,5,F,81,93,24
2013,5,F,81,97,2
2013,5,F,81,112,13
2013,5,F,81,124,11
2013,5,F,82,4,433
2013,5,F,82,19,44
2013,5,F,82,51,68
2013,5,F,82,52,64
2013,5,F,82,76,9
2013,5,F,82,82,10
2013,5,F,82,93,35
2013,5,F,82,97,59
2013,5,F,82,112,1108
2013,5,F,82,124,7
2013,5,F,83,4,40
2013,5,F,83,19,343
2013,5,F,83,51,418
2013,5,F,83,52,417
2013,5,F,83,76,551
2013,5,F,83,82,615
2013,5,F,83,93,9445
2013,5,F,83,97,663
2013,5,F,83,112,681
2013,5,F,83,124,714
2013,5,F,84,4,2
2013,5,F,84,19,2
2013,5,F,84,51,4
2013,5,F,84,52,2
2013,5,F,84,76,1
2013,5,F,84,82,2
2013,5,F,84,93,1
2013,5,F,84,97,1
2013,5,F,84,112,9
2013,5,F,84,124,18
2013,5,F,85,4,34
2013,5,F,85,19,17
2013,5,F,85,51,39
2013,5,F,85,52,38
2013,5,F,85,76,51
2013,5,F,85,82,57
2013,5,F,85,93,0
2013,5,F,85,97,0
2013,5,F,85,112,0
2013,5,F,85,124,0
2013,5,M,65,4,0
2013,5,M,65,19,0
2013,5,M,65,51,214
2013,5,M,65,52,1964
2013,5,M,65,76,105
2013,5,M,65,82,153
2013,5,M,65,93,202
2013,5,M,65,97,199
2013,5,M,65,112,145
2013,5,M,65,124,119
2013,5,M,66,4,188
2013,5,M,66,19,0
2013,5,M,66,51,0
2013,5,M,66,52,0
2013,5,M,66,76,0
2013,5,M,66,82,0
2013,5,M,66,93,0
2013,5,M,66,97,0
2013,5,M,66,112,2
2013,5,M,66,124,5
2013,5,M,67,4,5
2013,5,M,67,19,23
2013,5,M,67,51,407
2013,5,M,67,52,8
2013,5,M,67,76,11
2013,5,M,67,82,13
2013,5,M,67,93,17
2013,5,M,67,97,11
2013,5,M,67,112,25
2013,5,M,67,124,26
2013,5,M,68,4,44
2013,5,M,68,19,28
2013,5,M,68,51,35
2013,5,M,68,52,39
2013,5,M,68,76,52
2013,5,M,68,82,53
2013,5,M,68,93,2
2013,5,M,68,97,0
2013,5,M,68,112,1
2013,5,M,68,124,4
2013,5,M,69,4,3
2013,5,M,69,19,6
2013,5,M,69,51,0
2013,5,M,69,52,1
2013,5,M,69,76,0
2013,5,M,69,82,0
2013,5,M,69,93,1
2013,5,M,69,97,2
2013,5,M,69,112,1
2013,5,M,69,124,1
2013,5,M,70,4,0
2013,5,M,70,19,2
2013,5,M,70,51,1
2013,5,M,70,52,0
2013,5,M,70,76,1
2013,5,M,70,82,2
2013,5,M,70,93,0
2013,5,M,70,97,1
2013,5,M,70,112,0
2013,5,M,70,124,1
2013,5,M,71,4,22
2013,5,M,71,19,16
2013,5,M,71,51,53
2013,5,M,71,52,40
2013,5,M,71,76,49
2013,5,M,71,82,22
2013,5,M,71,93,20
2013,5,M,71,97,21
2013,5,M,71,112,1
2013,5,M,71,124,2
2013,5,M,72,4,6
2013,5,M,72,19,3
2013,5,M,72,51,4
2013,5,M,72,52,5
2013,5,M,72,76,4
2013,5,M,72,82,6
2013,5,M,72,93,39
2013,5,M,72,97,44
2013,5,M,72,112,47
2013,5,M,72,124,52
2013,5,M,73,4,41
2013,5,M,73,19,72
2013,5,M,73,51,0
2013,5,M,73,52,0
2013,5,M,73,76,0
2013,5,M,73,82,0
2013,5,M,73,93,0
2013,5,M,73,97,3
2013,5,M,73,112,0
2013,5,M,73,124,1
2013,5,M,74,4,0
2013,5,M,74,19,0
2013,5,M,74,51,0
2013,5,M,74,52,0
2013,5,M,74,76,0
2013,5,M,74,82,0
2013,5,M,74,93,1
2013,5,M,74,97,0
2013,5,M,74,112,1
2013,5,M,74,124,4
2013,5,M,75,4,1
2013,5,M,75,19,0
2013,5,M,75,51,0
2013,5,M,75,52,0
2013,5,M,75,76,0
2013,5,M,75,82,0
2013,5,M,75,93,0
2013,5,M,75,97,0
2013,5,M,75,112,0
2013,5,M,75,124,0
2013,5,M,76,4,0
2013,5,M,76,19,0
2013,5,M,76,51,0
2013,5,M,76,52,0
2013,5,M,76,76,0
2013,5,M,76,82,0
2013,5,M,76,93,0
2013,5,M,76,97,0
2013,5,M,76,112,0
2013,5,M,76,124,0
2013,5,M,77,4,0
2013,5,M,77,19,5
2013,5,M,77,51,0
2013,5,M,77,52,1
2013,5,M,77,76,2
2013,5,M,77,82,1
2013,5,M,77,93,2
2013,5,M,77,97,1
2013,5,M,77,112,3
2013,5,M,77,124,0
2013,5,M,78,4,3
2013,5,M,78,19,17
2013,5,M,78,51,32
2013,5,M,78,52,39
2013,5,M,78,76,20
2013,5,M,78,82,12
2013,5,M,78,93,21
2013,5,M,78,97,15
2013,5,M,78,112,33
2013,5,M,78,124,343
2013,5,M,79,4,188
2013,5,M,79,19,3362
2013,5,M,79,51,153
2013,5,M,79,52,167
2013,5,M,79,76,211
2013,5,M,79,82,180
2013,5,M,79,93,324
2013,5,M,79,97,985
2013,5,M,79,112,40
2013,5,M,79,124,36
2013,5,M,80,4,51
2013,5,M,80,19,52
2013,5,M,80,51,59
2013,5,M,80,52,72
2013,5,M,80,76,12
2013,5,M,80,82,8
2013,5,M,80,93,2
2013,5,M,80,97,4
2013,5,M,80,112,17
2013,5,M,80,124,98
2013,5,M,81,4,18
2013,5,M,81,19,3
2013,5,M,81,51,0
2013,5,M,81,52,1
2013,5,M,81,76,2
2013,5,M,81,82,1
2013,5,M,81,93,2
2013,5,M,81,97,3
2013,5,M,81,112,2
2013,5,M,81,124,2
2013,5,M,82,4,0
2013,5,M,82,19,0
2013,5,M,82,51,0
2013,5,M,82,52,0
2013,5,M,82,76,0
2013,5,M,82,82,0
2013,5,M,82,93,0
2013,5,M,82,97,0
2013,5,M,82,112,5
2013,5,M,82,124,0
2013,5,M,83,4,0
2013,5,M,83,19,3
2013,5,M,83,51,0
2013,5,M,83,52,0
2013,5,M,83,76,0
2013,5,M,83,82,0
2013,5,M,83,93,0
2013,5,M,83,97,0
2013,5,M,83,112,0
2013,5,M,83,124,0
2013,5,M,84,4,0
2013,5,M,84,19,0
2013,5,M,84,51,0
2013,5,M,84,52,1
2013,5,M,84,76,3
2013,5,M,84,82,1
2013,5,M,84,93,3
2013,5,M,84,97,3
2013,5,M,84,112,6
2013,5,M,84,124,2
2013,5,M,85,4,3
2013,5,M,85,19,6
2013,5,M,85,51,4
2013,5,M,85,52,9
2013,5,M,85,76,11
2013,5,M,85,82,12
2013,5,M,85,93,2
2013,5,M,85,97,1
2013,5,M,85,112,6
2013,5,M,85,124,8
2013,6,F,65,4,0
2013,6,F,65,19,0
2013,6,F,65,51,0
2013,6,F,65,52,0
2013,6,F,65,76,0
2013,6,F,65,82,0
2013,6,F,65,93,1
2013,6,F,65,97,0
2013,6,F,65,112,0
2013,6,F,65,124,0
2013,6,F,66,4,0
2013,6,F,66,19,0
2013,6,F,66,51,0
2013,6,F,66,52,0
2013,6,F,66,76,0
2013,6,F,66,82,0
2013,6,F,66,93,7
2013,6,F,66,97,9
2013,6,F,66,112,10
2013,6,F,66,124,9
2013,6,F,67,4,7
2013,6,F,67,19,11
2013,6,F,67,51,7
2013,6,F,67,52,2
2013,6,F,67,76,0
2013,6,F,67,82,0
2013,6,F,67,93,0
2013,6,F,67,97,0
2013,6,F,67,112,3
2013,6,F,67,124,0
2013,6,F,68,4,1
2013,6,F,68,19,0
2013,6,F,68,51,0
2013,6,F,68,52,0
2013,6,F,68,76,0
2013,6,F,68,82,0
2013,6,F,68,93,0
2013,6,F,68,97,0
2013,6,F,68,112,0
2013,6,F,68,124,0
2013,6,F,69,4,0
2013,6,F,69,19,0
2013,6,F,69,51,0
2013,6,F,69,52,0
2013,6,F,69,76,0
2013,6,F,69,82,0
2013,6,F,69,93,0
2013,6,F,69,97,0
2013,6,F,69,112,0
2013,6,F,69,124,0
2013,6,F,70,4,0
2013,6,F,70,19,0
2013,6,F,70,51,0
2013,6,F,70,52,0
2013,6,F,70,76,0
2013,6,F,70,82,0
2013,6,F,70,93,26
2013,6,F,70,97,26
2013,6,F,70,112,34
2013,6,F,70,124,49
2013,6,F,71,4,30
2013,6,F,71,19,28
2013,6,F,71,51,1
2013,6,F,71,52,0
2013,6,F,71,76,0
2013,6,F,71,82,1
2013,6,F,71,93,0
2013,6,F,71,97,0
2013,6,F,71,112,0
2013,6,F,71,124,0
2013,6,F,72,4,0
2013,6,F,72,19,0
2013,6,F,72,51,0
2013,6,F,72,52,0
2013,6,F,72,76,0
2013,6,F,72,82,0
2013,6,F,72,93,0
2013,6,F,72,97,0
2013,6,F,72,112,0
2013,6,F,72,124,0
2013,6,F,73,4,0
2013,6,F,73,19,0
2013,6,F,73,51,0
2013,6,F,73,52,0
2013,6,F,73,76,0
2013,6,F,73,82,0
2013,6,F,73,93,0
2013,6,F,73,97,0
2013,6,F,73,112,5
2013,6,F,73,124,4
2013,6,F,74,4,1
2013,6,F,74,19,0
2013,6,F,74,51,1
2013,6,F,74,52,2
2013,6,F,74,76,3
2013,6,F,74,82,1
2013,6,F,74,93,1
2013,6,F,74,97,1
2013,6,F,74,112,0
2013,6,F,74,124,0
2013,6,F,75,4,2
2013,6,F,75,19,0
2013,6,F,75,51,0
2013,6,F,75,52,0
2013,6,F,75,76,0
2013,6,F,75,82,0
2013,6,F,75,93,0
2013,6,F,75,97,0
2013,6,F,75,112,0
2013,6,F,75,124,0
2013,6,F,76,4,0
2013,6,F,76,19,4
2013,6,F,76,51,2
2013,6,F,76,52,4
2013,6,F,76,76,4
2013,6,F,76,82,38
2013,6,F,76,93,1
2013,6,F,76,97,7
2013,6,F,76,112,4
2013,6,F,76,124,3
2013,6,F,77,4,568
2013,6,F,77,19,589
2013,6,F,77,51,713
2013,6,F,77,52,750
2013,6,F,77,76,678
2013,6,F,77,82,760
2013,6,F,77,93,653
2013,6,F,77,97,9
2013,6,F,77,112,15
2013,6,F,77,124,9
2013,6,F,78,4,25
2013,6,F,78,19,16
2013,6,F,78,51,13
2013,6,F,78,52,19
2013,6,F,78,76,3
2013,6,F,78,82,2
2013,6,F,78,93,2
2013,6,F,78,97,2
2013,6,F,78,112,6
2013,6,F,78,124,3
2013,6,F,79,4,1
2013,6,F,79,19,790
2013,6,F,79,51,68
2013,6,F,79,52,66
2013,6,F,79,76,67
2013,6,F,79,82,73
2013,6,F,79,93,84
2013,6,F,79,97,510
2013,6,F,79,112,84
2013,6,F,79,124,72
2013,6,F,80,4,4
2013,6,F,80,19,3
2013,6,F,80,51,9
2013,6,F,80,52,5
2013,6,F,80,76,42
2013,6,F,80,82,1
2013,6,F,80,93,0
2013,6,F,80,97,3
2013,6,F,80,112,0
2013,6,F,80,124,3
2013,6,F,81,4,0
2013,6,F,81,19,1
2013,6,F,81,51,0
2013,6,F,81,52,0
2013,6,F,81,76,0
2013,6,F,81,82,1
2013,6,F,81,93,24
2013,6,F,81,97,6
2013,6,F,81,112,12
2013,6,F,81,124,22
2013,6,F,82,4,439
2013,6,F,82,19,25
2013,6,F,82,51,60
2013,6,F,82,52,75
2013,6,F,82,76,4
2013,6,F,82,82,11
2013,6,F,82,93,36
2013,6,F,82,97,43
2013,6,F,82,112,1040
2013,6,F,82,124,5
2013,6,F,83,4,31
2013,6,F,83,19,347
2013,6,F,83,51,389
2013,6,F,83,52,437
2013,6,F,83,76,523
2013,6,F,83,82,639
2013,6,F,83,93,8782
2013,6,F,83,97,642
2013,6,F,83,112,677
2013,6,F,83,124,674
2013,6,F,84,4,3
2013,6,F,84,19,5
2013,6,F,84,51,3
2013,6,F,84,52,3
2013,6,F,84,76,2
2013,6,F,84,82,5
2013,6,F,84,93,1
2013,6,F,84,97,0
2013,6,F,84,112,18
2013,6,F,84,124,17
2013,6,F,85,4,36
2013,6,F,85,19,29
2013,6,F,85,51,28
2013,6,F,85,52,33
2013,6,F,85,76,36
2013,6,F,85,82,45
2013,6,F,85,93,0
2013,6,F,85,97,0
2013,6,F,85,112,0
